--- DATEN DER WETTERSTATION ---
ID ;101 
Kuerzel der Wetterdienstes ;rzk 
ID innerhalb des Wetterdienstes ;7 
Staat ;DE 
Bundesland ; 
Gemeinde ; 
PLZ ;23847 
Ort ;Kastorf- 
Schreibweise ; 
Geografische Länge (Grad dezimal) ;10.5701 
Geografische Breite (Grad dezimal) ;53.7488 
Höhe über dem Meer (Meter) ;0 
Bemerkung ; 
Letzte Datensatzänderung (YYYYMMDDhhmmss) ;2019-05-09 11:02:19 
-------------------------------
 
id;tag;zeit;zr;typ;l_temp_30;l_temp_200;taupunkt;l_feucht_30;l_feucht_200;b_temp_5;b_temp_20;ns;benetzung;verdunstung
6266263;2021-10-07;11;s;m;12.8;11.3;;100;84;10.5;11.2;0;5;
6266264;2021-10-07;12;s;m;16.5;13.2;;100;62;10.9;11.4;0;5;
6266265;2021-10-07;13;s;m;18.6;14.7;;100;52;11.4;11.7;0;5;
6266266;2021-10-07;14;s;m;19.4;16.4;;91;43;11.9;11.9;0;5;
6266267;2021-10-07;15;s;m;18.1;17.3;;96;37;12.2;12.2;0;5;
6266268;2021-10-07;16;s;m;15.7;16.2;;100;40;12.3;12.3;0;5;
6266269;2021-10-07;17;s;m;14.5;15.9;;100;43;12.3;12.4;0;5;
6266270;2021-10-07;18;s;m;13.3;16.8;;100;40;12.3;12.5;0;5;
6266271;2021-10-07;19;s;m;11.9;14.3;;100;53;12.2;12.5;0;5;
6266272;2021-10-07;20;s;m;10.1;10.9;;100;82;12;12.4;0;5;
6266273;2021-10-07;21;s;m;8.8;9.4;;100;90;11.8;12.3;0;5;
6266274;2021-10-07;22;s;m;7.8;8.4;;100;94;11.6;12.2;0;5;
6266275;2021-10-07;23;s;m;7.2;7.6;;100;95;11.4;12;0;5;
6266276;2021-10-08;0;s;m;6.6;7;;100;98;11.2;11.9;0;5;
6266277;2021-10-08;1;s;m;6;6.4;;100;99;11;11.7;0;5;
6266278;2021-10-08;2;s;m;5.6;5.9;;100;100;10.8;11.6;0;5;
6266279;2021-10-08;3;s;m;5.3;5.3;;100;100;10.6;11.4;0;5;
6266280;2021-10-08;4;s;m;5.1;5.1;;100;100;10.5;11.3;0;5;
6266281;2021-10-08;5;s;m;4.7;4.4;;100;100;10.3;11.2;0;5;
6266282;2021-10-08;6;s;m;4.8;4.2;;100;100;10.2;11;0;5;
6266283;2021-10-08;7;s;m;4.3;4;;100;100;10;10.9;0;5;
6266284;2021-10-08;8;s;m;4.3;3.8;;100;100;9.9;10.8;0;5;
6266285;2021-10-08;9;s;m;4.6;4.4;;100;100;9.8;10.7;0;5;
6266286;2021-10-08;10;s;m;6.6;5.8;;100;100;9.8;10.7;0;5;
6266287;2021-10-08;11;s;m;8.8;7.4;;100;100;10;10.7;0;5;
6266477;2021-10-08;12;s;m;10.2;8.8;;100;100;10.2;10.8;0;5;
6266478;2021-10-08;13;s;m;10.6;9.3;;100;100;10.4;10.9;0;5;
6266479;2021-10-08;14;s;m;11.3;9.9;;100;100;10.6;11;0;5;
6266480;2021-10-08;15;s;m;11.9;10.6;;100;100;10.8;11.1;0;5;
6266481;2021-10-08;16;s;m;12;11.2;;100;100;10.9;11.3;0;5;
6266482;2021-10-08;17;s;m;12.4;12.2;;100;100;11.1;11.4;0;5;
6266483;2021-10-08;18;s;m;12.7;13.3;;100;99;11.2;11.5;0;5;
6266484;2021-10-08;19;s;m;12.3;12.8;;100;97;11.3;11.6;0;5;
6266485;2021-10-08;20;s;m;11.3;12.2;;100;97;11.3;11.6;0;5;
6266486;2021-10-08;21;s;m;11.6;12.2;;100;98;11.4;11.7;0;5;
6266487;2021-10-08;22;s;m;11.3;11.9;;100;98;11.4;11.7;0;5;
6266488;2021-10-08;23;s;m;10.5;11.3;;100;99;11.4;11.8;0;5;
6266489;2021-10-09;0;s;m;9.7;10.5;;100;100;11.3;11.7;0;5;
6266490;2021-10-09;1;s;m;9;10;;100;100;11.3;11.7;0;5;
6266491;2021-10-09;2;s;m;8;9;;100;100;11.1;11.6;0;5;
6266492;2021-10-09;3;s;m;7.3;8.3;;100;100;11;11.6;0;5;
6266493;2021-10-09;4;s;m;6.5;6.9;;100;100;10.8;11.5;0;5;
6266494;2021-10-09;5;s;m;5.8;5.7;;100;100;10.6;11.3;0;5;
6266495;2021-10-09;6;s;m;5.1;4.7;;100;100;10.4;11.2;0;5;
6266496;2021-10-09;7;s;m;4.2;3.8;;100;100;10.2;11;0;5;
6266497;2021-10-09;8;s;m;3.7;3.5;;100;100;10;10.9;0;5;
6266498;2021-10-09;9;s;m;4.5;4.8;;100;100;9.9;10.8;0;5;
6266499;2021-10-09;10;s;m;7.1;6.6;;100;100;9.9;10.7;0;5;
6266643;2021-10-09;11;s;m;10.8;8.8;;100;89;10.1;10.8;0;5;
6266644;2021-10-09;12;s;m;14.2;10.9;;100;51;10.5;10.9;0;5;
6266645;2021-10-09;13;s;m;16;12.8;;77;35;10.9;11.2;0;5;
6266646;2021-10-09;14;s;m;16.4;14.3;;71;28;11.2;11.4;0;5;
6266647;2021-10-09;15;s;m;15.6;14.9;;72;24;11.5;11.6;0;5;
6266648;2021-10-09;16;s;m;13.7;14.2;;74;22;11.5;11.7;0;5;
6266649;2021-10-09;17;s;m;12.6;14.6;;79;21;11.4;11.8;0;5;
6266650;2021-10-09;18;s;m;11.3;14.8;;100;25;11.4;11.8;0;5;
6266651;2021-10-09;19;s;m;9.4;11.8;;100;38;11.3;11.7;0;5;
6266652;2021-10-09;20;s;m;7.7;9.5;;100;49;11.1;11.6;0;5;
6266653;2021-10-09;21;s;m;6.5;8.1;;100;59;10.9;11.5;0;5;
6266654;2021-10-09;22;s;m;5.7;7.3;;100;63;10.6;11.3;0;5;
6266655;2021-10-09;23;s;m;5.4;7;;100;64;10.4;11.2;0;5;
6266656;2021-10-10;0;s;m;4.8;6.7;;100;66;10.2;11;0;5;
6266657;2021-10-10;1;s;m;4.2;5.7;;100;72;10.1;10.9;0;5;
6266658;2021-10-10;2;s;m;3.8;5.2;;100;77;9.9;10.7;0;5;
6266659;2021-10-10;3;s;m;3.5;5.1;;100;71;9.7;10.6;0;5;
6266660;2021-10-10;4;s;m;3.1;5;;100;70;9.5;10.5;0;5;
6266661;2021-10-10;5;s;m;2.8;4.6;;100;72;9.4;10.4;0;5;
6266662;2021-10-10;6;s;m;2.4;2.8;;100;78;9.3;10.2;0;5;
6266663;2021-10-10;7;s;m;1.5;1.7;;100;89;9.1;10.1;0;5;
6266664;2021-10-10;8;s;m;1.2;1.6;;100;94;8.9;9.9;0;5;
6266665;2021-10-10;9;s;m;2.3;2.9;;100;95;8.7;9.8;0;5;
6266803;2021-10-10;10;s;m;5;5.7;;100;70;8.8;9.7;0;5;
6266804;2021-10-10;11;s;m;9.8;7.7;;100;56;9;9.8;0;5;
6266805;2021-10-10;12;s;m;12.6;9.7;;94;46;9.4;10;0;5;
6266806;2021-10-10;13;s;m;13.1;10.9;;84;39;9.8;10.2;0;5;
6266807;2021-10-10;14;s;m;12.2;11.4;;86;37;10;10.3;0;5;
6266808;2021-10-10;15;s;m;12.3;11.8;;87;36;10.2;10.5;0;5;
6266809;2021-10-10;16;s;m;12.5;12.3;;89;36;10.3;10.6;0;5;
6266810;2021-10-10;17;s;m;11.8;12.5;;94;37;10.4;10.7;0;5;
6266811;2021-10-10;18;s;m;10.9;12.3;;100;37;10.4;10.7;0;5;
6266812;2021-10-10;19;s;m;8.8;9.9;;100;47;10.3;10.8;0;5;
6266813;2021-10-10;20;s;m;6.5;7.8;;100;60;10.2;10.7;0;5;
6266814;2021-10-10;21;s;m;5.6;7;;100;71;10;10.6;0;5;
6266815;2021-10-10;22;s;m;5.6;6.9;;100;72;9.8;10.5;0;5;
6266816;2021-10-10;23;s;m;5;6.1;;100;79;9.7;10.4;0;5;
6266817;2021-10-11;0;s;m;4.7;6.4;;100;81;9.6;10.3;0;5;
6266818;2021-10-11;1;s;m;5.1;6.6;;100;84;9.5;10.3;0;5;
6266819;2021-10-11;2;s;m;5.6;7.3;;100;84;9.5;10.2;0;5;
6266820;2021-10-11;3;s;m;7.4;8.6;;100;81;9.5;10.2;0;5;
6266821;2021-10-11;4;s;m;8.2;8.7;;100;92;9.6;10.2;0;5;
6266822;2021-10-11;5;s;m;8.1;8.6;;100;95;9.7;10.2;0;5;
6266823;2021-10-11;6;s;m;7.8;8.3;;100;97;9.8;10.3;0;5;
6266824;2021-10-11;7;s;m;7.9;8.3;;100;99;9.8;10.3;0;5;
6266825;2021-10-11;8;s;m;8.3;8.6;;100;100;9.8;10.4;0;5;
6266951;2021-10-11;9;s;m;8;8.6;;100;100;9.9;10.4;0;5;
6266952;2021-10-11;10;s;m;9;9.8;;100;99;9.9;10.4;0;5;
6266953;2021-10-11;11;s;m;10.9;11.6;;100;83;10.1;10.5;0;5;
6266954;2021-10-11;12;s;m;12;12.8;;100;64;10.2;10.6;0;5;
6266955;2021-10-11;13;s;m;12.3;13.5;;100;53;10.4;10.7;0;5;
6266956;2021-10-11;14;s;m;13.1;14.5;;100;45;10.5;10.8;0;5;
6266957;2021-10-11;15;s;m;11.5;12.4;;100;60;10.6;10.9;0;5;
6266958;2021-10-11;16;s;m;11.9;13.4;;100;54;10.7;10.9;0;5;
6266959;2021-10-11;17;s;m;12.6;13.6;;100;45;10.7;11;0;5;
6266960;2021-10-11;18;s;m;11.7;12.6;;100;47;10.7;11.1;0;5;
6266961;2021-10-11;19;s;m;10;11;;100;55;10.7;11.1;0;5;
6266962;2021-10-11;20;s;m;8.9;10;;100;60;10.5;11;0;5;
6266963;2021-10-11;21;s;m;8.2;9.4;;100;62;10.4;11;0;5;
6266964;2021-10-11;22;s;m;7.6;8.8;;100;66;10.4;10.9;0;5;
6266965;2021-10-11;23;s;m;7.3;8.5;;100;69;10.3;10.8;0;5;
6266966;2021-10-12;0;s;m;7;8.1;;100;75;10.2;10.8;0;5;
6266967;2021-10-12;1;s;m;6.7;7.7;;100;84;10.1;10.7;0;5;
6266968;2021-10-12;2;s;m;6.8;7.6;;100;88;10.1;10.7;0;5;
6266969;2021-10-12;3;s;m;7.3;7.8;;100;91;10;10.7;0;5;
6266970;2021-10-12;4;s;m;7.5;8;;100;93;10;10.6;0;5;
6266971;2021-10-12;5;s;m;7.1;7.7;;100;91;10;10.6;0;5;
6266972;2021-10-12;6;s;m;6.5;7.2;;100;94;9.9;10.5;0;5;
6266973;2021-10-12;7;s;m;6.8;7.3;;100;96;9.9;10.5;0;5;
6266974;2021-10-12;8;s;m;6.6;7.1;;100;97;9.8;10.5;0;5;
6266975;2021-10-12;9;s;m;6.8;7.2;;100;98;9.8;10.4;0;5;
6267119;2021-10-12;10;s;m;6.8;7.9;;100;84;9.8;10.4;0;5;
6267120;2021-10-12;11;s;m;7.6;8.9;;100;62;9.8;10.5;0;5;
6267121;2021-10-12;12;s;m;8.8;9.7;;100;54;9.8;10.4;0;5;
6267122;2021-10-12;13;s;m;9.8;10.4;;100;49;9.8;10.4;0;5;
6267123;2021-10-12;14;s;m;10.2;10.9;;100;44;9.9;10.5;0;5;
6267124;2021-10-12;15;s;m;10.2;11.1;;100;41;9.9;10.5;0;5;
6267125;2021-10-12;16;s;m;10.1;11.1;;100;40;10;10.5;0;5;
6267126;2021-10-12;17;s;m;9.6;10;;100;51;9.9;10.5;0;5;
6267127;2021-10-12;18;s;m;8;8.2;;100;70;9.9;10.4;0;5;
6267128;2021-10-12;19;s;m;6.7;7.1;;100;81;9.8;10.4;0;5;
6267129;2021-10-12;20;s;m;5.4;6.1;;100;90;9.7;10.3;0;5;
6267130;2021-10-12;21;s;m;5;5.7;;100;95;9.6;10.3;0;5;
6267131;2021-10-12;22;s;m;4.9;5.6;;100;97;9.5;10.2;0;5;
6267132;2021-10-12;23;s;m;4.5;5.1;;100;97;9.4;10.1;0;5;
6267133;2021-10-13;0;s;m;4.1;4.7;;100;99;9.3;10;0;5;
6267134;2021-10-13;1;s;m;3.8;4.4;;100;100;9.2;9.9;0;5;
6267135;2021-10-13;2;s;m;3.6;4.1;;100;100;9.1;9.9;0;5;
6267136;2021-10-13;3;s;m;3.4;3.9;;100;100;9;9.8;0;5;
6267137;2021-10-13;4;s;m;2.9;3.4;;100;100;8.9;9.7;0;5;
6267138;2021-10-13;5;s;m;2.6;3.1;;100;100;8.8;9.6;0;5;
6267139;2021-10-13;6;s;m;2.4;2.9;;100;100;8.6;9.5;0;5;
6267140;2021-10-13;7;s;m;2.1;2.7;;100;100;8.5;9.4;0;5;
6267141;2021-10-13;8;s;m;2.1;2.8;;100;100;8.4;9.3;0;5;
6267142;2021-10-13;9;s;m;2.4;3.3;;100;97;8.3;9.2;0;5;
6267143;2021-10-13;10;s;m;4;5.1;;100;93;8.3;9.2;0;5;
6267144;2021-10-13;11;s;m;6.3;7.4;;100;74;8.4;9.2;0;5;
6267262;2021-10-13;12;s;m;8.4;9.3;;100;69;8.5;9.3;0;5;
6267263;2021-10-13;13;s;m;9.8;10.5;;100;66;8.8;9.4;0;5;
6267264;2021-10-13;14;s;m;10;11.2;;100;61;9;9.5;0;6;
6267265;2021-10-13;15;s;m;10.2;12;;100;48;9.2;9.6;0;5;
6267266;2021-10-13;16;s;m;9.2;10.4;;100;54;9.3;9.7;0;5;
6267267;2021-10-13;17;s;m;9.9;11;;100;53;9.4;9.8;0;5;
6267268;2021-10-13;18;s;m;9.5;10.6;;100;58;9.5;9.8;0;5;
6267269;2021-10-13;19;s;m;8.7;9.9;;100;66;9.5;9.9;0;5;
6267270;2021-10-13;20;s;m;8.3;9.4;;100;73;9.5;9.9;0;5;
6267271;2021-10-13;21;s;m;8.3;9.4;;100;73;9.5;10;0;5;
6267272;2021-10-13;22;s;m;8.3;9;;100;80;9.5;10;0;5;
6267273;2021-10-13;23;s;m;8.4;8.7;;100;93;9.6;10;0;5;
6267274;2021-10-14;0;s;m;8.7;8.8;;100;97;9.6;10;0;5;
6267275;2021-10-14;1;s;m;8.8;8.9;;100;98;9.6;10;0;5;
6267276;2021-10-14;2;s;m;8.8;8.9;;100;98;9.6;10.1;0;5;
6267277;2021-10-14;3;s;m;8.9;9.1;;100;99;9.7;10.1;0;5;
6267278;2021-10-14;4;s;m;9.3;9.5;;100;100;9.7;10.1;0;5;
6267279;2021-10-14;5;s;m;9.6;9.9;;100;100;9.7;10.1;0;5;
6267280;2021-10-14;6;s;m;9.9;10.3;;100;100;9.8;10.2;0;5;
6267281;2021-10-14;7;s;m;10.2;10.6;;100;100;9.8;10.2;0;5;
6267282;2021-10-14;8;s;m;10.4;10.7;;100;100;9.9;10.3;0;5;
6267283;2021-10-14;9;s;m;10.6;10.9;;100;100;10;10.3;0;5;
6267284;2021-10-14;10;s;m;11;11;;100;100;10.1;10.4;0;5;
6267400;2021-10-14;11;s;m;11.2;11;;100;100;10.2;10.5;0;5;
6267401;2021-10-14;12;s;m;11.9;11.4;;100;100;10.3;10.6;0;5;
6267402;2021-10-14;13;s;m;12.4;12.2;;100;100;10.4;10.6;0;5;
6267403;2021-10-14;14;s;m;12.8;12.9;;100;92;10.5;10.7;0;5;
6267404;2021-10-14;15;s;m;12.6;13.3;;100;80;10.7;10.8;0;5;
6267405;2021-10-14;16;s;m;11.7;12;;100;92;10.7;10.9;0;5;
6267406;2021-10-14;17;s;m;11.7;12.4;;100;85;10.8;11;0;5;
6267407;2021-10-14;18;s;m;11.3;12.5;;100;75;10.8;11;0;5;
6267408;2021-10-14;19;s;m;10.8;12.2;;100;73;10.8;11;0;5;
6267409;2021-10-14;20;s;m;10.6;12.1;;100;71;10.8;11.1;0;5;
6267410;2021-10-14;21;s;m;10.3;12;;100;66;10.7;11;0;5;
6267411;2021-10-14;22;s;m;10.2;11.9;;100;65;10.7;11.1;0;5;
6267412;2021-10-14;23;s;m;10.2;11.9;;100;65;10.7;11;0;5;
6267413;2021-10-15;0;s;m;10.1;12;;100;62;10.7;11.1;0;5;
6267414;2021-10-15;1;s;m;10.3;11.7;;100;71;10.7;11.1;0;5;
6267415;2021-10-15;2;s;m;10.5;11.7;;100;77;10.7;11;0;5;
6267416;2021-10-15;3;s;m;10.7;12.1;;100;73;10.7;11.1;0;5;
6267417;2021-10-15;4;s;m;10.8;12.2;;100;72;10.7;11;0;5;
6267418;2021-10-15;5;s;m;10.9;12.1;;100;72;10.8;11.1;0;5;
6267419;2021-10-15;6;s;m;11;12.1;;100;73;10.7;11;0;5;
6267420;2021-10-15;7;s;m;11.1;12.3;;100;70;10.8;11.1;0;5;
6267421;2021-10-15;8;s;m;11.1;12;;100;72;10.8;11.1;0;5;
6267422;2021-10-15;9;s;m;10.8;11.5;;100;82;10.8;11.1;0;5;
6267609;2021-10-15;10;s;m;9.3;9.5;;100;89;10.7;11.1;0;5;
6267610;2021-10-15;11;s;m;8.8;9.1;;100;91;10.6;11;0;5;
6267611;2021-10-15;12;s;m;9.1;9.2;;100;92;10.5;11;0;5;
6267612;2021-10-15;13;s;m;9.9;10.2;;100;86;10.6;11;0;6;
6267613;2021-10-15;14;s;m;10.5;11.9;;100;62;10.6;11;0;6;
6267614;2021-10-15;15;s;m;10.5;12.7;;100;49;10.7;11;0;6;
6267615;2021-10-15;16;s;m;10.5;12.3;;100;46;10.6;11;0;5;
6267616;2021-10-15;17;s;m;10.4;12.2;;100;45;10.6;11;0;5;
6267617;2021-10-15;18;s;m;10;11.7;;100;51;10.5;10.9;0;5;
6267618;2021-10-15;19;s;m;8.8;10.2;;100;63;10.5;10.9;0;5;
6267619;2021-10-15;20;s;m;8;9.5;;100;62;10.4;10.9;0;5;
6267620;2021-10-15;21;s;m;7.4;8.8;;100;68;10.3;10.8;0;5;
6267621;2021-10-15;22;s;m;7.2;8.5;;100;71;10.2;10.8;0;5;
6267622;2021-10-15;23;s;m;6.6;7.7;;100;75;10.1;10.7;0;5;
6267623;2021-10-16;0;s;m;6.1;7.3;;100;78;10;10.6;0;5;
6267624;2021-10-16;1;s;m;6.2;7.1;;100;82;9.9;10.6;0;5;
6267625;2021-10-16;2;s;m;6.8;7.6;;100;83;9.9;10.5;0;5;
6267626;2021-10-16;3;s;m;7.1;7.8;;100;81;9.8;10.5;0;5;
6267627;2021-10-16;4;s;m;7.2;8;;100;82;9.9;10.5;0;5;
6267628;2021-10-16;5;s;m;7;7.7;;100;87;9.8;10.4;0;5;
6267629;2021-10-16;6;s;m;6.4;7.1;;100;90;9.8;10.4;0;5;
6267630;2021-10-16;7;s;m;5.9;6.7;;100;93;9.7;10.3;0;5;
6267631;2021-10-16;8;s;m;5.9;6.7;;100;94;9.6;10.3;0;5;
6267632;2021-10-16;9;s;m;6.7;7.1;;100;95;9.6;10.2;0;5;
6267633;2021-10-16;10;s;m;7.7;7.7;;100;93;9.6;10.2;0;5;
6267771;2021-10-16;11;s;m;8.8;8.6;;100;87;9.7;10.3;0;6;
6267772;2021-10-16;12;s;m;10.5;10.1;;100;70;9.8;10.3;0;6;
6267773;2021-10-16;13;s;m;10.5;10.5;;100;59;9.9;10.4;0;5;
6267774;2021-10-16;14;s;m;10.5;10.9;;100;47;10;10.4;0;5;
6267775;2021-10-16;15;s;m;10.5;11;;100;48;10.1;10.5;0;5;
6267776;2021-10-16;16;s;m;9.8;10.7;;100;50;10.1;10.5;0;5;
6267777;2021-10-16;17;s;m;9.4;10.3;;100;53;10.1;10.5;0;5;
6267778;2021-10-16;18;s;m;9.2;10.2;;100;53;10.1;10.5;0;5;
6267779;2021-10-16;19;s;m;8.5;9.8;;100;50;10.1;10.5;0;5;
6267780;2021-10-16;20;s;m;8.1;9.2;;100;55;10.1;10.5;0;5;
6267781;2021-10-16;21;s;m;7.9;8.7;;100;57;10;10.5;0;5;
6267782;2021-10-16;22;s;m;7.6;8.4;;100;56;9.9;10.4;0;5;
6267783;2021-10-16;23;s;m;7.6;8.1;;100;58;9.9;10.4;0;5;
6267784;2021-10-17;0;s;m;7.4;7.9;;100;59;9.8;10.3;0;5;
6267785;2021-10-17;1;s;m;7.4;7.9;;100;58;9.8;10.3;0;5;
6267786;2021-10-17;2;s;m;7.4;7.9;;100;57;9.7;10.3;0;5;
6267787;2021-10-17;3;s;m;7.4;7.9;;100;55;9.6;10.2;0;5;
6267788;2021-10-17;4;s;m;7.2;7.7;;100;56;9.6;10.2;0;5;
6267789;2021-10-17;5;s;m;7.3;7.8;;100;55;9.5;10.2;0;5;
6267790;2021-10-17;6;s;m;7.2;7.6;;100;62;9.5;10.1;0;5;
6267791;2021-10-17;7;s;m;7;7.4;;100;73;9.5;10.1;0;5;
6267792;2021-10-17;8;s;m;6.9;7.7;;100;73;9.5;10.1;0;5;
6267793;2021-10-17;9;s;m;7.6;8.3;;100;71;9.5;10.1;0;5;
6267939;2021-10-17;10;s;m;8.4;8.8;;100;73;9.6;10.1;0;5;
6267940;2021-10-17;11;s;m;8.6;8.8;;100;77;9.6;10.1;0;5;
6267941;2021-10-17;12;s;m;9;9;;100;82;9.7;10.1;0;5;
6267942;2021-10-17;13;s;m;9.4;8.9;;100;90;9.7;10.1;0;5;
6267943;2021-10-17;14;s;m;9.9;9.3;;100;94;9.8;10.2;0;5;
6267944;2021-10-17;15;s;m;9.6;9.2;;100;95;9.9;10.2;0;5;
6267945;2021-10-17;16;s;m;9.4;9.3;;100;96;9.9;10.3;0;5;
6267946;2021-10-17;17;s;m;9.5;9.4;;100;98;9.9;10.3;0;5;
6267947;2021-10-17;18;s;m;9.6;9.6;;100;98;10;10.4;0;5;
6267948;2021-10-17;19;s;m;9.5;9.5;;100;98;10;10.4;0;5;
6267949;2021-10-17;20;s;m;9;9.4;;100;92;10.1;10.4;0;5;
6267950;2021-10-17;21;s;m;8.7;9.2;;100;87;10;10.4;0;5;
6267951;2021-10-17;22;s;m;8.6;9.2;;100;84;10.1;10.4;0;5;
6267952;2021-10-17;23;s;m;8.5;9.3;;100;79;10;10.4;0;5;
6267953;2021-10-18;0;s;m;8.5;9;;100;85;10;10.5;0;5;
6267954;2021-10-18;1;s;m;8.4;8.8;;100;90;10;10.4;0;5;
6267955;2021-10-18;2;s;m;8.4;8.8;;100;92;10;10.5;0;5;
6267956;2021-10-18;3;s;m;8.2;8.8;;100;86;9.9;10.4;0;5;
6267957;2021-10-18;4;s;m;8.1;9;;100;79;10;10.4;0;5;
6267958;2021-10-18;5;s;m;7.7;8.7;;100;75;9.9;10.4;0;5;
6267959;2021-10-18;6;s;m;7.5;8.6;;100;74;9.9;10.4;0;5;
6267960;2021-10-18;7;s;m;7.2;8.3;;100;74;9.8;10.4;0;5;
6267961;2021-10-18;8;s;m;6.9;8.1;;100;72;9.8;10.3;0;5;
6267962;2021-10-18;9;s;m;7.8;9.1;;100;68;9.8;10.4;0;5;
6268090;2021-10-18;10;s;m;8.6;9.6;;100;67;9.8;10.3;0;5;
6268091;2021-10-18;11;s;m;9.5;10.5;;100;64;9.9;10.4;0;5;
6268092;2021-10-18;12;s;m;10.9;11.9;;100;55;10;10.4;0;6;
6268093;2021-10-18;13;s;m;11.6;12.7;;100;51;10.1;10.5;0;6;
6268094;2021-10-18;14;s;m;12;13;;100;50;10.3;10.5;0;6;
6268095;2021-10-18;15;s;m;12.6;13.4;;100;51;10.4;10.6;0;6;
6268096;2021-10-18;16;s;m;12.4;13.1;;100;52;10.5;10.7;0;5;
6268097;2021-10-18;17;s;m;12.3;12.9;;100;54;10.6;10.8;0;5;
6268098;2021-10-18;18;s;m;11.7;12.4;;100;57;10.6;10.8;0;5;
6268099;2021-10-18;19;s;m;10.8;11.5;;100;65;10.6;10.9;0;5;
6268100;2021-10-18;20;s;m;9.6;10.6;;100;71;10.5;10.8;0;5;
6268101;2021-10-18;21;s;m;9.2;10.1;;100;78;10.5;10.8;0;5;
6268102;2021-10-18;22;s;m;9.6;10.4;;100;74;10.4;10.8;0;5;
6268103;2021-10-18;23;s;m;9.4;10;;100;75;10.3;10.8;0;5;
6268104;2021-10-19;0;s;m;9.1;9.7;;100;74;10.2;10.7;0;5;
6268105;2021-10-19;1;s;m;8.6;9.2;;100;76;10.2;10.7;0;5;
6268106;2021-10-19;2;s;m;8.3;8.8;;100;80;10.1;10.6;0;5;
6268107;2021-10-19;3;s;m;8;8.4;;100;83;10.1;10.6;0;5;
6268108;2021-10-19;4;s;m;8;8.6;;100;84;10.1;10.6;0;5;
6268109;2021-10-19;5;s;m;8.5;9;;100;80;10;10.5;0;5;
6268110;2021-10-19;6;s;m;8.7;9;;100;80;10;10.5;0;5;
6268111;2021-10-19;7;s;m;8.8;9.2;;100;81;10;10.5;0;5;
6268112;2021-10-19;8;s;m;9;9.3;;100;83;10;10.5;0;5;
6268113;2021-10-19;9;s;m;9.1;9.5;;100;86;9.9;10.4;0;5;
6268114;2021-10-19;10;s;m;9.7;10.1;;100;85;10;10.5;0;5;
6268259;2021-10-19;11;s;m;10.9;11.2;;100;81;10.1;10.5;0;5;
6268260;2021-10-19;12;s;m;12.4;12.6;;100;74;10.2;10.6;0;5;
6268261;2021-10-19;13;s;m;13.2;13.2;;100;74;10.4;10.6;0;5;
6268262;2021-10-19;14;s;m;14.3;14.2;;100;72;10.6;10.8;0;5;
6268263;2021-10-19;15;s;m;14.2;14.3;;100;75;10.8;10.9;0;5;
6268264;2021-10-19;16;s;m;14;14.2;;100;80;11;11;0;5;
6268265;2021-10-19;17;s;m;13.6;13.6;;100;89;11.1;11.1;0;5;
6268266;2021-10-19;18;s;m;13.1;13.2;;100;96;11.1;11.2;0;5;
6268267;2021-10-19;19;s;m;13;13.1;;100;99;11.2;11.3;0;5;
6268268;2021-10-19;20;s;m;13.2;13.4;;100;100;11.3;11.4;0;5;
6268269;2021-10-19;21;s;m;13.9;14.2;;100;100;11.4;11.5;0;5;
6268270;2021-10-19;22;s;m;14.4;14.9;;100;100;11.5;11.5;0;5;
6268271;2021-10-19;23;s;m;14.5;15.2;;100;99;11.6;11.6;0;5;
6268272;2021-10-20;0;s;m;14.6;15.6;;100;94;11.7;11.7;0;5;
6268273;2021-10-20;1;s;m;14.8;15.9;;100;91;11.8;11.8;0;5;
6268274;2021-10-20;2;s;m;15;16.1;;100;89;11.9;11.9;0;5;
6268275;2021-10-20;3;s;m;14.9;16.2;;100;84;12;12;0;5;
6268276;2021-10-20;4;s;m;14.5;15.6;;100;85;12;12;0;5;
6268277;2021-10-20;5;s;m;14;15;;100;85;12.1;12.1;0;5;
6268278;2021-10-20;6;s;m;13.9;15;;100;79;12;12.1;0;5;
6268279;2021-10-20;7;s;m;13.7;14.7;;100;72;12.1;12.2;0;5;
6268280;2021-10-20;8;s;m;13.1;14;;100;71;12;12.1;0;5;
6268281;2021-10-20;9;s;m;13.1;13.9;;100;69;12;12.2;0;5;
6268397;2021-10-20;10;s;m;13.6;14.4;;100;63;11.9;12.1;0;5;
6268398;2021-10-20;11;s;m;14.2;14.9;;100;59;12;12.2;0;6;
6268399;2021-10-20;12;s;m;15.5;15.9;;100;55;12;12.2;0;6;
6268400;2021-10-20;13;s;m;15.9;16.5;;100;54;12.1;12.2;0;6;
6268401;2021-10-20;14;s;m;15.4;16.1;;100;59;12.2;12.2;0;5;
6268402;2021-10-20;15;s;m;15.6;16.3;;100;59;12.2;12.3;0;5;
6268403;2021-10-20;16;s;m;15.4;16;;100;67;12.3;12.4;0;5;
6268404;2021-10-20;17;s;m;15.3;16.5;;100;61;12.3;12.4;0;5;
6268405;2021-10-20;18;s;m;15.6;16.6;;100;58;12.4;12.5;0;5;
6268406;2021-10-20;19;s;m;15.3;16.1;;100;60;12.4;12.5;0;5;
6268407;2021-10-20;20;s;m;15.1;15.9;;100;60;12.5;12.5;0;5;
6268408;2021-10-20;21;s;m;15;15.7;;100;61;12.4;12.5;0;5;
6268409;2021-10-20;22;s;m;14.6;15.3;;100;62;12.4;12.6;0;5;
